PID,EVENT NAME,SIZE,NUM,UTime,STime,NVCSW,NIVCSW,ENTER TIME, RETURN TIME, TOTAL TIME
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.67, 1660551801.67, 0.16
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.67, 1660551801.67, 0.17
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.67, 1660551801.67, 0.15
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.67, 1660551801.67, 0.14
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 4.00, 0, 0, 1660551801.67, 1660551801.67, 0.18
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.67, 1660551801.67, 0.17
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.67, 1660551801.67, 0.16
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.67, 1660551801.67, 0.19
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.67, 1660551801.67, 0.17
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.67, 1660551801.67, 0.16
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.67, 1660551801.67, 0.19
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.67, 1660551801.67, 0.21
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.67, 1660551801.67, 0.21
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.67, 1660551801.67, 0.24
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.67, 1660551801.67, 0.21
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.67, 1660551801.67, 0.21
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.67, 1660551801.67, 0.24
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.67, 1660551801.67, 0.22
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.21
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.25
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.22
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.21
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.25
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.20
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.20
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.26
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.20
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.20
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.24
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.20
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.24
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.21
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.25
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.20
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.24
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.15
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 4.00, 0, 0, 1660551801.68, 1660551801.68, 0.16
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.17
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.17
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.15
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.18
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.17
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.15
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.18
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.15
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.68, 0.15
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.68, 1660551801.69, 0.18
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.16
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.15
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.17
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.16
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.15
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.18
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.15
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.15
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.18
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.20
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.18
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.18
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.19
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.18
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.19
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 4.00, 0, 0, 1660551801.69, 1660551801.69, 0.20
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.20
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.14
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.15
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.15
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.14
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.16
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.13
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.14
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.15
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.17
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.13
1365956, b'replicationFeedSlaves', 0, 0, 4.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.12
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.14
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.69, 0.12
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.69, 1660551801.70, 0.18
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.14
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.14
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.12
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.13
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.11
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.14
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.12
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.29
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.24
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.31
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.24
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.28
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.24
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.19
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.17
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.20
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.12
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.17
1365956, b'replicationFeedSlaves', 0, 0, 4.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.13
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.13
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.15
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.18
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.16
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.13
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.22
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.13
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.70, 1660551801.70, 0.13
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.15
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.13
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.13
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.15
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.13
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.13
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.15
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.17
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.16
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.16
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.14
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.16
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.15
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.14
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.16
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.16
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.14
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.15
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.15
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.15
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.11
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.09
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.09
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.13
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.11
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.14
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.11
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.71, 1660551801.71, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.11
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.14
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.09
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.13
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.14
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 4.00, 0, 0, 1660551801.72, 1660551801.72, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.09
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.09
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.09
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.09
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.09
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.72, 0.11
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.72, 1660551801.73, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.09
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.09
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.09
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.09
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.09
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.09
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.09
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.09
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.09
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.09
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.09
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.11
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.09
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.10
1365956, b'replicationFeedSlaves', 63, 2, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.12
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.10
1365956, b'replicationFeedSlaves', 0, 0, 0.00, 0.00, 0, 0, 1660551801.73, 1660551801.73, 0.10
